user_id,song_id,listen_count,title,release,artist_name,year
7604,3e8d3a67896e4d90804242afaeb65b17,17,Better Together,Sleep Through the Static,Norah Jones,2005
7605,861136e8567243c892d4709ea5ae7574,10,Good People,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2018
7606,0540600fc1ac43dd89aa0572d6464d0a,15,Better Together,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2000
7607,10a9066cd9124d5bbe3984e3c961676f,10,If I Had Eyes,To the Sea,Ed Sheeran,2008
7608,90268a15215442579b21c56e2aba2cde,20,Better Together,To the Sea,Norah Jones,2000
7609,2798b9030e2d456587024ba127d88912,2,Better Together,In Between Dreams,Coldplay,2000
7610,f4eff8187ce24e61bec9c5ac9938c98e,12,Breakdown,To the Sea,Jack Johnson,2005
7611,a05f7fc051f44e519c04a56826074467,20,If I Had Eyes,Thicker Than Water,Adele,2006
7612,91cd6842250f40df9ba3565a4426a06e,20,Upside Down,Sing-A-Longs and Lullabies for the Film Curious George,Norah Jones,2000
7613,e9ffc196c19e4fcda6d6eacce902e6c4,8,Do You Remember,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2011
7614,0ebf6060182c4e07ad803fd827639f2d,13,You and Your Heart,To the Sea,Jack Johnson,2005
7615,34f16b9f77a94a4fbafd42cfac518253,7,Do You Remember,To the Sea,Ed Sheeran,2011
7616,f57a190a772a469ea6badb2ca73b2f2a,7,Banana Pancakes,In Between Dreams,Coldplay,2015
7617,7260a8bbea954cee8c401ef387fce2c7,10,Upside Down,To the Sea,Norah Jones,2013
7618,9991b8460ac6430994ca9358b8248c6f,3,Upside Down,To the Sea,Ed Sheeran,2013
7619,2470f5d1d5914f4bb2b92c36627f83f8,4,"Sitting, Waiting, Wishing",Thicker Than Water,John Mayer,2005
7620,4c3dd9ada8b0451388b4957d8a6727cc,5,Good People,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2018
7621,f9c972c47bd44dbb9bd895bfc26f5f15,5,Banana Pancakes,In Between Dreams,Norah Jones,2020
7622,a389bf83ac954ffda844b85708eca842,1,Do You Remember,To the Sea,Norah Jones,2010
7623,a498536020514bac920b79e390fb3798,20,If I Had Eyes,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2001
7624,6f51f41a1381476a8277251d35233ced,7,Upside Down,Brushfire Fairytales,Ed Sheeran,2001
7625,df38b971b4ed4b22a3c4575c92074b87,6,The Cove,Sing-A-Longs and Lullabies for the Film Curious George,Ed Sheeran,2020
7626,012fa0e35ceb4a369ae3535ed761f41f,5,Better Together,Thicker Than Water,Coldplay,2001
7627,a33e28a1a1d844dba894b83de78be99c,13,Breakdown,Sing-A-Longs and Lullabies for the Film Curious George,Jack Johnson,2020
7628,3b3a92d13d72412ea7510b900cdbbf78,12,Upside Down,Brushfire Fairytales,Norah Jones,2006
7629,704b2436206b4778a1b220c217bf33bc,4,You and Your Heart,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2010
7630,5c7d296da1364c078a065c27f42bde54,3,Do You Remember,In Between Dreams,Norah Jones,2015
7631,2cd97f28f7a74c78ab8a38ac55e04b1e,11,You and Your Heart,To the Sea,Coldplay,2020
7632,45159f94e2b747a18848dea2b94e2a90,11,"Sitting, Waiting, Wishing",Thicker Than Water,John Mayer,2018
7633,eba7bd3aa31943aabcb301f1cd1cd99e,4,The Cove,Thicker Than Water,Jack Johnson,2008
7634,fb3a2f777b7b48bfac02bc83d456c443,11,Better Together,Brushfire Fairytales,Coldplay,2001
7635,b7dbc61fbee74b52ab655016e27fc9d6,8,You and Your Heart,In Between Dreams,Ed Sheeran,2015
7636,eea3b4a314804a08b6bf893a3cd43d29,17,Good People,Brushfire Fairytales,John Mayer,2008
7637,dfc045199def4cd59d2eebb218d693dd,11,You and Your Heart,Thicker Than Water,Jack Johnson,2020
7638,98a4c93ce1f045bd92d8dff226fcdd67,7,Breakdown,Thicker Than Water,John Mayer,2001
7639,0547bbe9f0f34afab1c49bfebae3c238,6,Good People,In Between Dreams,Ed Sheeran,2006
7640,0dbd7f44d44d4d2a8c9ac4c502c68cea,4,The Cove,Thicker Than Water,Ed Sheeran,2020
7641,e461f58657114933b9b628140bca5c19,13,Flake,In Between Dreams,Ed Sheeran,2001
7642,46c83b79592f4a559a8dc216d360e086,7,Good People,Sleep Through the Static,John Mayer,2008
7643,9eab6008f5314c79805a02a7f08acfcd,20,"Sitting, Waiting, Wishing",Sleep Through the Static,Adele,2005
7644,e24e6b144a4f4cdf81df044d9808739a,3,Upside Down,Thicker Than Water,Jack Johnson,2006
7645,927ad3b7845b420aadd57179b36d927d,1,Better Together,Brushfire Fairytales,Jack Johnson,2015
7646,eb3c5f2a49e14e81b4f5a7a338e82db7,14,The Cove,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2018
7647,daee6672e5ed49079f666bef20c50816,11,Upside Down,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2010
7648,360820f1be904efc8875788ffc0e0d4b,10,Flake,Sleep Through the Static,John Mayer,2005
7649,4163b7aca3654c87836030d2a5a8ba9b,16,Banana Pancakes,In Between Dreams,Adele,2020
7650,49408c6ab0a048fda806cbcef3e88f82,9,Breakdown,In Between Dreams,John Mayer,2013
7651,935daa011ad14507b78ec6b67cb7b6ee,16,Do You Remember,Brushfire Fairytales,Ed Sheeran,2015
7652,c8e01b7b773d4f32a44711524bec73ef,15,Flake,Brushfire Fairytales,Jack Johnson,2000
7653,e62bdc338d6b4070955c717dd33ed6f0,10,Good People,Sing-A-Longs and Lullabies for the Film Curious George,Jack Johnson,2001
7654,10d734666a4044b08efb7104818d5413,1,You and Your Heart,Thicker Than Water,Jack Johnson,2000
7655,34c7049e272b45e9a628345013f2d747,12,You and Your Heart,Thicker Than Water,Jack Johnson,2013
7656,b7194cf9ad174e5e9df601119500b9d3,13,Banana Pancakes,To the Sea,Jack Johnson,2000
7657,fbe3f2a6d01a4dc6a5cd86d3782d6f48,17,Flake,In Between Dreams,Adele,2020
7658,abbdee5927f94781a6b63f26a6af15b0,14,If I Had Eyes,Brushfire Fairytales,Adele,2008
7659,3b966717e25f4e32ad4b5a89a88532bd,7,If I Had Eyes,To the Sea,John Mayer,2001
7660,1ce30c0fa16b4031b04ccba2e5d999fb,5,Flake,Thicker Than Water,Adele,2018
7661,6eb9678b3e874d32858164129d28cc55,11,Upside Down,In Between Dreams,John Mayer,2020
7662,93707cfa3193408ca338b3f1a2c42c9d,8,You and Your Heart,Brushfire Fairytales,Coldplay,2020
7663,aa852cacb16447afa9ee8494bd221cac,5,"Sitting, Waiting, Wishing",Sleep Through the Static,Adele,2001
7664,4cb0960fbe154abeb6a1b18ccd938a97,20,Breakdown,Sleep Through the Static,Coldplay,2015
7665,371de2115c3e45cdaac29150d5d5a6ef,15,Better Together,To the Sea,Adele,2010
7666,b5c98b1e626d41c7893359bbec580ca8,5,Good People,Brushfire Fairytales,Coldplay,2000
7667,80b2852fe0e24e098dc32bfeadb5e921,9,Good People,Thicker Than Water,Jack Johnson,2005
7668,712b343696c04703b8399ff1edc90069,13,Breakdown,Brushfire Fairytales,Norah Jones,2013
7669,864a62c21faa47ae8d60a718c5e44d07,1,If I Had Eyes,To the Sea,Ed Sheeran,2011
7670,86641f40775a4dd09feaace864dcc196,13,Upside Down,Sleep Through the Static,Ed Sheeran,2005
7671,19a1bc07cf7f42499b90247d16e7e751,13,Breakdown,In Between Dreams,Norah Jones,2005
7672,a128a58a0bfb4a6a81b218dbaaef3a16,3,The Cove,In Between Dreams,John Mayer,2006
7673,a3c6604652dc4ec0bcc1c0545839068e,5,The Cove,Brushfire Fairytales,Jack Johnson,2008
7674,1bbeea9a5c264aeb90640f84aaab96b4,1,Banana Pancakes,To the Sea,Ed Sheeran,2006
7675,73092bd4118744099f82527a416b267e,1,The Cove,Sing-A-Longs and Lullabies for the Film Curious George,Norah Jones,2000
7676,bbf3c0f457b94ef1a71f3fc7bf33bfc4,13,Better Together,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2018
7677,d9b8d9bf71194ef79b1399990ce9289f,12,"Sitting, Waiting, Wishing",Brushfire Fairytales,Coldplay,2000
7678,9d3fd831513740fb8b76167b26cb87ee,12,Breakdown,In Between Dreams,Jack Johnson,2000
7679,a9aa758a61774fc4b66cbfe5df19d55c,4,"Sitting, Waiting, Wishing",To the Sea,John Mayer,2008
7680,5db3b25ac9d446f89af5be840f24119e,19,Better Together,Thicker Than Water,Jack Johnson,2018
7681,bb9448432fc64f9d984d4c3f2dc9e74e,12,Better Together,Sleep Through the Static,Ed Sheeran,2020
7682,7500de52b5b84ed8afb271d200a46fae,10,The Cove,Brushfire Fairytales,Coldplay,2015
7683,d7c27387d581497bb2d858b42a1a0680,6,Banana Pancakes,Thicker Than Water,Norah Jones,2015
7684,6a941a20e8764e4d94a7336eaaa1a758,12,"Sitting, Waiting, Wishing",In Between Dreams,John Mayer,2018
7685,4c3a3fd3d7fb44a3b842f9e5b32f3d8f,10,You and Your Heart,Thicker Than Water,Norah Jones,2001
7686,a1ed1f8dae6d41cea6567ac9fc2d8585,14,Breakdown,Brushfire Fairytales,Coldplay,2013
7687,a9362abd391a41a19c962394cd281735,19,Better Together,Thicker Than Water,John Mayer,2001
7688,cd23a46775e547868595a8a569ad59e1,8,Good People,Brushfire Fairytales,John Mayer,2013
7689,b36b58e5f7924decb180b2b1548262c9,10,You and Your Heart,Thicker Than Water,Jack Johnson,2020
7690,a5935c28abff4297a031b0e8f0664333,6,Banana Pancakes,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2000
7691,c9cab0ca922e429ea2b546166b15ccb9,1,If I Had Eyes,To the Sea,Ed Sheeran,2011
7692,0ea2b7d357104a02a6bee1a1f185e98d,13,Banana Pancakes,In Between Dreams,Ed Sheeran,2015
7693,a30971be1ae4495eac579124a97564b6,2,"Sitting, Waiting, Wishing",Brushfire Fairytales,Ed Sheeran,2013
7694,e251a139855d40688b015c06f466b1be,15,Banana Pancakes,In Between Dreams,Ed Sheeran,2010
7695,93202992ab0040a38874de8e1cb0f265,18,The Cove,Thicker Than Water,Ed Sheeran,2011
7696,c77f55a1b81a4ce18886d5e4bd800d58,14,If I Had Eyes,In Between Dreams,Coldplay,2005
7697,c559f29fefad41b69dfd164fca57aa73,15,You and Your Heart,Brushfire Fairytales,Jack Johnson,2015
7698,7386f750e5144fb181ccac82ed646b33,4,If I Had Eyes,Brushfire Fairytales,Adele,2018
7699,89c388a57d074f45a7c92f3597b1928d,5,The Cove,Thicker Than Water,Ed Sheeran,2013
7700,27899ffc489241b1adc6b05ddd81dd6a,6,Better Together,Thicker Than Water,Adele,2000
7701,081e1bbd0cf140eaa03087d51fa74ec9,11,If I Had Eyes,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2008
7702,118e52a7d6da4fd3a66275eceaf5de4d,8,Good People,Sleep Through the Static,John Mayer,2001
7703,b5040ccee5ce453982dd3039e581b187,14,Do You Remember,In Between Dreams,Coldplay,2013
7704,675f00db481243ff813a33a4e1f515f4,7,Banana Pancakes,To the Sea,Coldplay,2010
7705,7d9c2110815b46608dce59278dbd98f8,11,Good People,Thicker Than Water,John Mayer,2013
7706,df97df3e057d4fdf8112c945f3318040,15,The Cove,To the Sea,Jack Johnson,2000
7707,7686709e1d3c4c179504f98ae597d478,1,Better Together,Sing-A-Longs and Lullabies for the Film Curious George,Norah Jones,2018
7708,380d40eee2934ac19e5b40fd45e10b44,2,Upside Down,Brushfire Fairytales,Coldplay,2018
7709,445919e6c4154bedbf7386e29119f06f,7,Flake,Sleep Through the Static,Coldplay,2020
7710,97861a0413154a7da39670858138c98b,2,"Sitting, Waiting, Wishing",To the Sea,Coldplay,2018
7711,b9227f67f00740fcb9bbb5b42923f999,19,Upside Down,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2020
7712,509b4398524848a5b4cdc01c7872cd20,9,Do You Remember,To the Sea,Adele,2000
7713,fab191dea91041aab2b122803d82c966,3,Flake,To the Sea,Jack Johnson,2011
7714,5f55d29256a245edbed57064b6797cb3,16,Breakdown,To the Sea,Adele,2013
7715,88b64fba65d14545b32348aa9dac6bf2,13,Good People,In Between Dreams,Adele,2015
7716,1b5b6f2b058a463e990c87d523678042,19,Flake,Sing-A-Longs and Lullabies for the Film Curious George,Norah Jones,2015
7717,c51672b147ef425fa068286279ea6550,6,Better Together,Sleep Through the Static,Adele,2010
7718,36e9baca383d4c388bc404f467b808ae,8,Breakdown,Thicker Than Water,Norah Jones,2000
7719,9154024c46a84853ab8bcb378dd2a7b2,13,Upside Down,Brushfire Fairytales,Norah Jones,2013
7720,bb610f4b3be4428492450329d5d7b1b9,9,Upside Down,Thicker Than Water,Ed Sheeran,2001
7721,73874ae19f53499e969e40705a087773,17,Better Together,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2011
7722,0c15db92e95f42b3b90edd1a2dd78790,11,The Cove,Sleep Through the Static,Coldplay,2020
7723,e2cb4a90c8fc480c879f285aad2cf66e,12,Do You Remember,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2018
7724,db3efce4080546cca044d2a379aea283,1,Good People,In Between Dreams,Jack Johnson,2013
7725,6a1093171fd8491bacc709860cfd4281,8,"Sitting, Waiting, Wishing",In Between Dreams,Jack Johnson,2008
7726,2bbed7471d6a4c6ca7c505a4af0d2744,14,Upside Down,Sleep Through the Static,Jack Johnson,2000
7727,e5c47aee61814af7a8b650381fbf3541,20,Flake,Brushfire Fairytales,Jack Johnson,2001
7728,3176291913454ee0bee72aef7bfcd36d,8,If I Had Eyes,In Between Dreams,Norah Jones,2018
7729,8c03d2b810b34ddbb63ac41099ac1bd6,19,Flake,In Between Dreams,John Mayer,2000
7730,cd5de6c4711148629973892e049c7c65,13,You and Your Heart,Thicker Than Water,Adele,2020
7731,111a7ab5cbb842a3af161744dfb42502,18,You and Your Heart,In Between Dreams,Coldplay,2008
7732,6d4e70026f014eaf93c2059687557d16,8,If I Had Eyes,Thicker Than Water,Ed Sheeran,2018
7733,9cb13768e1eb44c68dc144bbed1c5051,14,If I Had Eyes,Sleep Through the Static,Ed Sheeran,2013
7734,e5c6d56ceb404d48b9e91ce30cdee893,14,If I Had Eyes,To the Sea,Jack Johnson,2011
7735,ba1687acc3894f9199849702e3cc7d8b,11,You and Your Heart,To the Sea,Norah Jones,2006
7736,afe61d12fc0249ab8849460ec63996e7,1,Do You Remember,Sleep Through the Static,John Mayer,2006
7737,e782771f81e0408193cf48fb22ff447a,14,"Sitting, Waiting, Wishing",Brushfire Fairytales,Jack Johnson,2013
7738,5a663ed622f4454388720e3e625442d0,16,The Cove,To the Sea,Norah Jones,2001
7739,0a81781389f94a42a1748b7e047c4daa,9,The Cove,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2010
7740,c908c9b96fab47178213308c2758b9ee,6,The Cove,Brushfire Fairytales,John Mayer,2006
7741,12b5f4ebb38a4f25a18b701726bc52ed,3,Flake,Thicker Than Water,John Mayer,2005
7742,6e24da5b76944571b9b9ab0bef26b903,15,Flake,Sing-A-Longs and Lullabies for the Film Curious George,Coldplay,2018
7743,e8b23508056242b0b871a079af3473a7,8,The Cove,Thicker Than Water,Ed Sheeran,2006
7744,e1f1e41efdc24ac09ae022979da35471,7,Better Together,To the Sea,Norah Jones,2000
7745,a881d312eb43441db9f5b6dd1e289bc7,9,Breakdown,Sing-A-Longs and Lullabies for the Film Curious George,Ed Sheeran,2011
7746,2cc5674a462f40daa5399cbf6c72f20d,6,You and Your Heart,Thicker Than Water,Ed Sheeran,2010
7747,8b29e727716f4da0b49af0d0766221e0,8,Good People,In Between Dreams,John Mayer,2000
7748,4576ab780a2a449599d375ae451e5c24,20,Flake,Brushfire Fairytales,Ed Sheeran,2000
7749,5a8dcf65a7c44f17bb6ac87da0618c1b,6,Do You Remember,Brushfire Fairytales,Ed Sheeran,2008
7750,7d4d568d7ab04d5f93ef58dddc078a87,18,"Sitting, Waiting, Wishing",Sing-A-Longs and Lullabies for the Film Curious George,Coldplay,2011
7751,7539fcc66cbc4a738f6119c3944078fe,9,You and Your Heart,Sleep Through the Static,Ed Sheeran,2005
7752,196068304c164a2fbb3ffddc3ef8d5da,10,Better Together,In Between Dreams,Norah Jones,2018
7753,92cb17c90f4b4a58ba22c82032240cb3,5,The Cove,Brushfire Fairytales,John Mayer,2018
7754,17437ae594374f0e9b70ad68d6b757d9,15,"Sitting, Waiting, Wishing",In Between Dreams,Norah Jones,2001
7755,b55a087528af499b915aa959e2a40d1f,4,Banana Pancakes,Sing-A-Longs and Lullabies for the Film Curious George,Ed Sheeran,2008
7756,08a933dbaaa543619cc0941d2d666f38,1,"Sitting, Waiting, Wishing",To the Sea,Coldplay,2005
7757,628f031e22994fa19d10352ff9c9a359,7,Do You Remember,In Between Dreams,Jack Johnson,2011
7758,3f8bce8b09bc41518a1726dd6ab1b02b,1,Do You Remember,Sleep Through the Static,John Mayer,2010
7759,98c31900f87e4e9fa9ede7db5640920b,18,Flake,In Between Dreams,Adele,2018
7760,b74953406e284a9cb90490e230c5d41e,20,Banana Pancakes,Sing-A-Longs and Lullabies for the Film Curious George,Coldplay,2018
7761,7ef84f5a772049c4a3ed7f26d9e3289a,17,Better Together,Thicker Than Water,Adele,2020
7762,d8a8fd744ac142c880d61dd165d3f3c3,20,The Cove,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2011
7763,4c1a62f854584b67b53dd638b0487c8a,20,Banana Pancakes,Brushfire Fairytales,Adele,2000
7764,00c44861af5e4d6d867d69bda39e4931,10,If I Had Eyes,Thicker Than Water,John Mayer,2015
7765,fe816ff04ed54ff0ac84f6baec873695,10,Banana Pancakes,Brushfire Fairytales,Jack Johnson,2011
7766,303bd4c4ac97492f9426a5b5c0502fc1,8,The Cove,Brushfire Fairytales,Coldplay,2001
7767,0ee992ab2ad1491eb81fde357264e4c6,15,Flake,Sleep Through the Static,Ed Sheeran,2001
7768,5c81df1c37ff417286093037ad55339b,8,Do You Remember,Sleep Through the Static,Coldplay,2018
7769,3c379a1e28d74285bccf41292fc1517e,2,Banana Pancakes,Sleep Through the Static,Jack Johnson,2001
7770,334e33f00f5d4bf3b780da625ccfc8c2,11,Breakdown,Brushfire Fairytales,Jack Johnson,2011
7771,acabe925ede3408987009b84f248ad8d,10,Do You Remember,In Between Dreams,Ed Sheeran,2008
7772,7c8fd518bd584d9b832fb9506e2103bf,19,Banana Pancakes,To the Sea,John Mayer,2008
7773,dd9de076ca7740a1ba9f0a41c3c18f1b,19,If I Had Eyes,Sing-A-Longs and Lullabies for the Film Curious George,Jack Johnson,2005
7774,88eeeef4c25941858e4f4a4aa4d5ac46,19,"Sitting, Waiting, Wishing",Sing-A-Longs and Lullabies for the Film Curious George,Coldplay,2013
7775,58c611a757fc43aeb2378c1f17cc1f17,18,Breakdown,In Between Dreams,John Mayer,2000
7776,3a9e85e0baf344eeb9c2b9f964a6297b,8,You and Your Heart,Sleep Through the Static,Ed Sheeran,2008
7777,a0e7aa8078354c488e0bcfb4cda1108b,11,Do You Remember,To the Sea,John Mayer,2015
7778,0cfb3a67fff04b65b4935719e49a81df,7,Flake,Thicker Than Water,Adele,2008
7779,9b03dbd033c841f1a2998c6c2c430b86,1,Upside Down,Sleep Through the Static,Norah Jones,2020
7780,793bb9766b7f49f7a2bd6c8c5e448077,18,Better Together,In Between Dreams,Adele,2008
7781,3e8a157871664cee8872390016e28416,11,Better Together,Brushfire Fairytales,Adele,2011
7782,4e43319acab343068ef59a07c739e030,1,The Cove,In Between Dreams,Adele,2011
7783,31987e5497a74b00b43f6e89bc95afe5,5,If I Had Eyes,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2005
7784,859948336b374291a0cf4810345badd3,11,Flake,In Between Dreams,Jack Johnson,2001
7785,70c39d367ee14a18b55f39c51a924f94,12,Upside Down,In Between Dreams,Coldplay,2000
7786,3cee5dca962e4bd8bba98bc83a93bdba,14,Upside Down,Sing-A-Longs and Lullabies for the Film Curious George,Jack Johnson,2010
7787,8a65dd4564d04da0b9c762f327389753,19,Do You Remember,Thicker Than Water,Adele,2006
7788,48e3f7e3c74141c1a5686ef880c62ca2,2,If I Had Eyes,Thicker Than Water,Ed Sheeran,2006
7789,1e25c1be6a13477eb522bea1b0739fbb,10,Better Together,In Between Dreams,Coldplay,2018
7790,66293369abfc4b8099a1dea57dee191b,14,"Sitting, Waiting, Wishing",Sleep Through the Static,Ed Sheeran,2001
7791,73761c3d15b44a0d8c4add4db5150fdf,4,Breakdown,Brushfire Fairytales,Ed Sheeran,2011
7792,d33030ce4ab940cea18abbeb4f31024b,20,You and Your Heart,In Between Dreams,Ed Sheeran,2005
7793,ea81d49884da46f095c510b8791f2216,15,Breakdown,To the Sea,Norah Jones,2015
7794,7acac646ebb348bfb963296f9168a039,17,Good People,Sleep Through the Static,Adele,2010
7795,1d67c8a2978b4510bd7db3017139ebcb,2,Flake,Thicker Than Water,Jack Johnson,2013
7796,efcbacf0b5ed43b1855e599bff38c9e3,2,Flake,Sleep Through the Static,John Mayer,2020
7797,657d821f1af34524b4b9f91d61dcbbdb,7,If I Had Eyes,In Between Dreams,Norah Jones,2013
7798,81ac333c8d8145d0bf9a3f289f68145b,6,You and Your Heart,To the Sea,Coldplay,2013
7799,fc8086c6cbf84189a20a43f3dcb508a2,7,Flake,In Between Dreams,Coldplay,2010
7800,bccc8672af4045bfa45fd8dce6e5f615,2,"Sitting, Waiting, Wishing",To the Sea,Ed Sheeran,2008
7801,9eb6428f5c8f49fd86d5bcea1dd61d01,3,Upside Down,To the Sea,Norah Jones,2015
7802,9dba68937bb94d3c99112c243db72efb,3,Better Together,Sleep Through the Static,Coldplay,2015
7803,cb61f84ed02a472c9795ba10e8d063d7,15,If I Had Eyes,Brushfire Fairytales,Jack Johnson,2015
7804,8cd2e25f871340d5997d008e9f18667c,10,If I Had Eyes,Brushfire Fairytales,John Mayer,2015
7805,5f06763412864da7b36ac55b088e4082,17,The Cove,Thicker Than Water,John Mayer,2001
7806,c3b09429db304cb8a9deb5ca8589ff00,14,Do You Remember,Sing-A-Longs and Lullabies for the Film Curious George,Norah Jones,2015
7807,f9ae33094f604a269650b240778a6742,7,Better Together,To the Sea,Coldplay,2006
7808,dc8ec1f6934248b08117688ef43c7a98,8,Breakdown,To the Sea,Norah Jones,2008
7809,17faf535f07945008e69dc1b9af52abd,12,If I Had Eyes,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2018
7810,ca44c6825e9144d19c9345dc2a67b6ac,1,Do You Remember,Sing-A-Longs and Lullabies for the Film Curious George,Coldplay,2006
7811,a8e7472a7c1647789b080fac54d58ca1,20,Flake,Thicker Than Water,Norah Jones,2000
7812,c8e960dd31544ccbaf02fc2d70ff4a43,7,Breakdown,In Between Dreams,Jack Johnson,2018
7813,bc94b6e894db48a688064cbe3108ec42,12,Banana Pancakes,Sleep Through the Static,Coldplay,2005
7814,b4b81329eb8442eb8711ffda4341c7c7,5,The Cove,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2018
7815,1839d00ed479437a8f6c09072c352be9,11,Breakdown,Thicker Than Water,Adele,2005
7816,5f1325a65be548e893450192d854409e,8,Flake,Brushfire Fairytales,Ed Sheeran,2011
7817,9676ebed2c8644d4b5f58e7456e634f6,13,Good People,In Between Dreams,Norah Jones,2018
7818,4198d5f27a214f8d917bf39b8d269044,7,If I Had Eyes,To the Sea,John Mayer,2011
7819,50d8bab870a64eb8a7db302bad08e265,14,Breakdown,In Between Dreams,John Mayer,2008
7820,6ee25472565d4a8ca719e553464f21bb,6,Good People,Brushfire Fairytales,Ed Sheeran,2013
7821,c07526a733a347f2a387a1ae2cc0966a,11,Upside Down,Thicker Than Water,Ed Sheeran,2013
7822,5fcd562553c74a439c9bb3d5b5851606,20,Good People,Sing-A-Longs and Lullabies for the Film Curious George,Coldplay,2018
7823,ca798b50b27848dd8572acac4fd193ea,11,The Cove,Sleep Through the Static,John Mayer,2005
7824,978a0ff3f5f948828b2e4fa36b86f43e,4,Better Together,Sleep Through the Static,Ed Sheeran,2011
7825,9c106f9d07a7442ba1d67e038cf5509f,18,Good People,Sleep Through the Static,Jack Johnson,2000
7826,baa041ae4ab3497e96497db2b07cdb1b,3,Good People,In Between Dreams,Jack Johnson,2020
7827,34adfeba44fd4c5493f91aa2291143fe,10,If I Had Eyes,Thicker Than Water,Norah Jones,2010
7828,7955ecf85acd47f6b2b692f45ebe7353,4,You and Your Heart,Sing-A-Longs and Lullabies for the Film Curious George,Ed Sheeran,2001
7829,5b0708e5d7e848d9949c241555a71657,3,If I Had Eyes,Thicker Than Water,Jack Johnson,2001
7830,84332e764fde4dd381f99194249b1393,19,If I Had Eyes,Brushfire Fairytales,Ed Sheeran,2013
7831,4ea6b2c3c0234a67bf76c86fa33b41ab,17,The Cove,To the Sea,Ed Sheeran,2008
7832,383146c3c3cb4159a389595b781971fc,11,Upside Down,In Between Dreams,Norah Jones,2008
7833,3a5a2f6ed2014a28a73b38f38e490600,15,If I Had Eyes,Brushfire Fairytales,Norah Jones,2001
7834,3b009383809346788b962e8c58562be8,18,Good People,Sleep Through the Static,Norah Jones,2006
7835,3795db9eaac94e0b8539c5bc449d8406,2,Flake,Brushfire Fairytales,Adele,2006
7836,74051ce832364c43a70cc28fa63ce2ae,16,Good People,Brushfire Fairytales,Ed Sheeran,2013
7837,d0b544d0926e4bd6ada15f8677bc15d9,1,Do You Remember,To the Sea,Coldplay,2018
7838,37c000a85c9449cbae4772df3ccd90a2,18,Good People,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2011
7839,3f39f62b1eca4769a750432605169d76,20,Flake,Brushfire Fairytales,John Mayer,2011
7840,77069e1912b542ae953523f5a793cd5e,11,"Sitting, Waiting, Wishing",Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2005
7841,e7ddc0b808d343a1b55238865dec58fe,6,The Cove,To the Sea,Adele,2001
7842,9072b2f35f074de2af45b98ebbc74701,14,"Sitting, Waiting, Wishing",Sleep Through the Static,Jack Johnson,2011
7843,aa96b9923dd049c98d4a7508eb8e2105,3,Breakdown,Brushfire Fairytales,Norah Jones,2000
7844,9f300ba82f73401bb836b75d03e9dcd7,12,Banana Pancakes,To the Sea,John Mayer,2008
7845,d6277b336d7342dc88ee76f2e63df3e8,8,The Cove,Sleep Through the Static,Coldplay,2020
7846,fb2f2b678cb844fcac43d9245500c243,1,Breakdown,Sing-A-Longs and Lullabies for the Film Curious George,John Mayer,2018
7847,04e31839fdb2434bb5b842ce6c1c8b90,4,Do You Remember,Sing-A-Longs and Lullabies for the Film Curious George,Adele,2020
7848,26f964050d6243b28a37e977c33d575e,4,Banana Pancakes,Thicker Than Water,Norah Jones,2006
7849,a12b94a46f6a42209fc8f5d1e55f3914,3,Do You Remember,Thicker Than Water,Coldplay,2013
7850,f270e73d631748d3afefa524e53d8b96,3,Upside Down,To the Sea,Coldplay,2001
7851,7adabceaac5d4c8290569e33a051c2dc,4,Good People,To the Sea,Ed Sheeran,2005
7852,81818fb1d52b4a68a7aa5f2df2901556,10,The Cove,Sleep Through the Static,Coldplay,2001
7853,6afeff1d7abe46d2a46d9f4441aa7e1a,2,The Cove,In Between Dreams,Norah Jones,2011
7854,ac2a5f129f274c73b035286948703edb,9,Do You Remember,Thicker Than Water,John Mayer,2020
7855,3d9b050e11184bf4a6e0333268085ae1,3,The Cove,Brushfire Fairytales,Ed Sheeran,2000
7856,a6fd67f6fd304b7c80985509406f7947,4,"Sitting, Waiting, Wishing",Brushfire Fairytales,John Mayer,2018
7857,5f26a602754e4735a34c9a38a2037065,17,Upside Down,Sing-A-Longs and Lullabies for the Film Curious George,Jack Johnson,2018
